shipment_id,product_id,warehouse_id,dispatch_date,weather_conditions,delayed
SH_2103,P_131,W_2,2026-01-01,Storm,1
SH_2104,P_185,W_3,2026-02-09,Storm,1
SH_2105,P_150,W_8,2026-01-12,Storm,0
SH_2106,P_118,W_5,2026-01-19,Clear,0
SH_2107,P_48,W_6,2026-02-26,Storm,1
SH_2108,P_115,W_8,2026-01-01,Clear,0
SH_2109,P_147,W_2,2026-02-27,Snow,0
SH_2110,P_2,W_7,2026-03-09,Snow,1
SH_2111,P_107,W_6,2026-03-24,Storm,0
SH_2112,P_176,W_8,2026-02-05,Snow,1
SH_2113,P_5,W_9,2026-01-11,Clear,0
SH_2114,P_39,W_5,2026-01-06,Storm,0
SH_2115,P_52,W_6,2026-02-01,Clear,0
SH_2116,P_48,W_7,2026-03-02,Clear,0
SH_2117,P_115,W_4,2026-01-09,Clear,1
SH_2118,P_172,W_8,2026-01-27,Rain,1
SH_2119,P_176,W_9,2026-03-15,Storm,1
SH_2120,P_50,W_1,2026-01-12,Storm,1
SH_2121,P_59,W_4,2026-03-06,Clear,0
SH_2122,P_94,W_8,2026-03-04,Clear,0
SH_2123,P_105,W_6,2026-01-12,Rain,0
SH_2124,P_33,W_8,2026-03-24,Storm,0
SH_2125,P_17,W_6,2026-01-12,Rain,0
SH_2126,P_52,W_4,2026-02-14,Storm,0
SH_2127,P_170,W_7,2026-01-01,Rain,0
SH_2128,P_79,W_9,2026-02-23,Rain,0
SH_2129,P_175,W_7,2026-02-06,Snow,1
SH_2130,P_36,W_7,2026-03-01,Clear,0
SH_2131,P_154,W_3,2026-02-22,Snow,0
SH_2132,P_125,W_7,2026-01-13,Storm,1
SH_2133,P_188,W_1,2026-02-04,Snow,0
SH_2134,P_116,W_5,2026-02-26,Snow,1
SH_2135,P_44,W_6,2026-03-13,Rain,1
SH_2136,P_158,W_6,2026-01-08,Storm,1
SH_2137,P_168,W_2,2026-01-09,Clear,0
SH_2138,P_11,W_3,2026-03-04,Rain,0
SH_2139,P_160,W_8,2026-02-18,Snow,0
SH_2140,P_17,W_3,2026-02-01,Storm,0
SH_2141,P_195,W_8,2026-03-21,Clear,0
SH_2142,P_19,W_1,2026-01-27,Snow,0
SH_2143,P_42,W_4,2026-01-12,Rain,0
SH_2144,P_118,W_0,2026-01-23,Clear,0
SH_2145,P_172,W_7,2026-01-07,Storm,1
SH_2146,P_102,W_3,2026-02-15,Storm,1
SH_2147,P_64,W_1,2026-02-19,Rain,0
SH_2148,P_191,W_7,2026-02-20,Storm,0
SH_2149,P_21,W_8,2026-03-06,Rain,0
SH_2150,P_112,W_2,2026-02-27,Storm,0
SH_2151,P_41,W_2,2026-03-12,Clear,0
SH_2152,P_45,W_4,2026-02-24,Clear,0
SH_2153,P_100,W_2,2026-01-26,Clear,0
SH_2154,P_2,W_4,2026-02-12,Rain,0
SH_2155,P_45,W_3,2026-02-12,Clear,0
SH_2156,P_136,W_3,2026-03-04,Storm,0
SH_2157,P_162,W_8,2026-01-25,Clear,0
SH_2158,P_78,W_7,2026-01-05,Clear,0
SH_2159,P_12,W_6,2026-03-16,Rain,0
SH_2160,P_95,W_3,2026-03-21,Rain,1
SH_2161,P_107,W_0,2026-02-11,Clear,0
SH_2162,P_49,W_1,2026-01-10,Rain,0
SH_2163,P_24,W_2,2026-02-11,Rain,1
SH_2164,P_131,W_1,2026-02-19,Snow,1
SH_2165,P_160,W_3,2026-02-13,Rain,0
SH_2166,P_101,W_6,2026-03-23,Clear,1
SH_2167,P_27,W_5,2026-03-23,Snow,1
SH_2168,P_102,W_5,2026-03-19,Clear,0
SH_2169,P_117,W_3,2026-01-11,Clear,0
SH_2170,P_71,W_9,2026-03-13,Snow,1
SH_2171,P_55,W_6,2026-02-17,Snow,0
SH_2172,P_127,W_1,2026-01-31,Rain,0
SH_2173,P_24,W_9,2026-02-26,Snow,0
SH_2174,P_178,W_6,2026-03-05,Rain,0
SH_2175,P_162,W_5,2026-03-21,Storm,1
SH_2176,P_4,W_9,2026-03-05,Storm,1
SH_2177,P_163,W_3,2026-01-02,Clear,0
SH_2178,P_157,W_1,2026-01-06,Snow,1
SH_2179,P_109,W_3,2026-01-22,Clear,1
SH_2180,P_95,W_7,2026-01-04,Snow,1
SH_2181,P_96,W_3,2026-01-06,Clear,1
SH_2182,P_185,W_9,2026-03-07,Storm,0
SH_2183,P_84,W_2,2026-02-12,Snow,1
SH_2184,P_194,W_0,2026-02-22,Storm,0
SH_2185,P_73,W_0,2026-02-11,Rain,0
SH_2186,P_84,W_5,2026-02-04,Rain,1
SH_2187,P_13,W_3,2026-02-28,Rain,0
SH_2188,P_97,W_8,2026-01-07,Snow,1
SH_2189,P_161,W_0,2026-02-14,Clear,0
SH_2190,P_17,W_3,2026-02-21,Clear,0
SH_2191,P_36,W_3,2026-01-24,Rain,1
SH_2192,P_151,W_8,2026-01-26,Rain,0
SH_2193,P_20,W_6,2026-02-12,Storm,1
SH_2194,P_184,W_3,2026-01-17,Rain,0
SH_2195,P_155,W_3,2026-03-09,Snow,1
SH_2196,P_114,W_3,2026-02-14,Snow,0
SH_2197,P_123,W_1,2026-02-02,Snow,1
SH_2198,P_42,W_7,2026-02-22,Storm,0
SH_2199,P_156,W_6,2026-03-11,Rain,0
SH_2200,P_123,W_0,2026-02-26,Storm,1
SH_2201,P_21,W_4,2026-01-06,Rain,0
SH_2202,P_44,W_4,2026-02-27,Storm,1
SH_2203,P_116,W_4,2026-03-02,Storm,0
SH_2204,P_123,W_1,2026-03-12,Snow,1
SH_2205,P_120,W_3,2026-01-05,Rain,0
SH_2206,P_1,W_0,2026-01-08,Snow,1
SH_2207,P_106,W_6,2026-02-06,Snow,1
SH_2208,P_78,W_9,2026-02-07,Clear,0
SH_2209,P_9,W_1,2026-02-20,Storm,0
SH_2210,P_41,W_3,2026-01-26,Storm,0
SH_2211,P_197,W_5,2026-03-03,Storm,0
SH_2212,P_94,W_0,2026-03-03,Storm,0
SH_2213,P_188,W_3,2026-01-10,Rain,0
SH_2214,P_92,W_0,2026-02-28,Rain,0
SH_2215,P_116,W_2,2026-02-28,Snow,1
SH_2216,P_148,W_2,2026-01-14,Clear,1
SH_2217,P_23,W_6,2026-03-21,Storm,0
SH_2218,P_20,W_8,2026-02-13,Rain,0
SH_2219,P_42,W_6,2026-03-06,Snow,0
SH_2220,P_128,W_8,2026-03-01,Storm,0
SH_2221,P_187,W_6,2026-01-14,Clear,0
SH_2222,P_146,W_5,2026-01-11,Rain,0
SH_2223,P_53,W_6,2026-03-06,Snow,1
SH_2224,P_43,W_7,2026-01-23,Clear,1
SH_2225,P_198,W_6,2026-03-15,Storm,0
SH_2226,P_187,W_6,2026-03-06,Rain,0
SH_2227,P_47,W_2,2026-01-03,Rain,0
SH_2228,P_128,W_1,2026-03-08,Storm,0
SH_2229,P_54,W_2,2026-01-23,Rain,1
SH_2230,P_46,W_3,2026-01-06,Snow,0
SH_2231,P_104,W_7,2026-03-01,Clear,0
SH_2232,P_42,W_1,2026-02-17,Snow,1
SH_2233,P_31,W_4,2026-01-07,Clear,0
SH_2234,P_149,W_3,2026-02-07,Storm,0
SH_2235,P_194,W_1,2026-01-30,Clear,1
SH_2236,P_192,W_0,2026-02-11,Clear,1
SH_2237,P_133,W_0,2026-02-17,Storm,0
SH_2238,P_194,W_4,2026-01-31,Storm,1
SH_2239,P_86,W_9,2026-01-22,Storm,1
SH_2240,P_174,W_5,2026-01-09,Snow,0
SH_2241,P_92,W_6,2026-02-17,Storm,0
SH_2242,P_91,W_5,2026-03-01,Clear,1
SH_2243,P_178,W_6,2026-01-19,Rain,1
SH_2244,P_31,W_8,2026-02-12,Snow,0
SH_2245,P_192,W_3,2026-01-04,Snow,1
SH_2246,P_175,W_7,2026-03-13,Storm,0
SH_2247,P_0,W_5,2026-01-21,Clear,0
SH_2248,P_11,W_5,2026-02-09,Storm,1
SH_2249,P_124,W_6,2026-02-01,Clear,0
SH_2250,P_121,W_1,2026-01-13,Storm,1
SH_2251,P_49,W_2,2026-03-19,Clear,1
SH_2252,P_22,W_4,2026-03-13,Storm,1
SH_2253,P_114,W_1,2026-02-15,Storm,0
SH_2254,P_61,W_3,2026-03-17,Rain,0
SH_2255,P_168,W_1,2026-03-03,Clear,0
SH_2256,P_183,W_0,2026-02-04,Rain,0
SH_2257,P_83,W_6,2026-01-27,Snow,1
SH_2258,P_65,W_7,2026-02-04,Clear,0
SH_2259,P_136,W_7,2026-03-01,Clear,0
SH_2260,P_85,W_3,2026-01-23,Clear,0
SH_2261,P_96,W_6,2026-01-07,Storm,0
SH_2262,P_57,W_4,2026-01-31,Clear,0
SH_2263,P_28,W_1,2026-02-11,Snow,0
SH_2264,P_48,W_1,2026-03-16,Snow,1
SH_2265,P_80,W_6,2026-01-15,Clear,0
SH_2266,P_151,W_8,2026-03-08,Rain,0
SH_2267,P_108,W_5,2026-03-23,Snow,0
SH_2268,P_32,W_8,2026-03-21,Rain,0
SH_2269,P_2,W_8,2026-01-06,Storm,1
SH_2270,P_75,W_3,2026-02-08,Storm,0
SH_2271,P_37,W_9,2026-01-24,Snow,1
SH_2272,P_170,W_0,2026-03-12,Snow,1
SH_2273,P_176,W_1,2026-01-28,Snow,0
SH_2274,P_180,W_9,2026-02-15,Storm,0
SH_2275,P_55,W_7,2026-01-01,Snow,0
SH_2276,P_96,W_0,2026-01-17,Snow,1
SH_2277,P_183,W_3,2026-02-16,Rain,0
SH_2278,P_13,W_2,2026-01-26,Storm,0
SH_2279,P_76,W_2,2026-02-21,Clear,0
SH_2280,P_86,W_6,2026-02-08,Storm,0
SH_2281,P_193,W_6,2026-02-19,Storm,1
SH_2282,P_186,W_4,2026-02-10,Snow,0
SH_2283,P_49,W_8,2026-03-06,Storm,1
SH_2284,P_82,W_9,2026-01-17,Clear,0
SH_2285,P_181,W_4,2026-03-16,Storm,0
SH_2286,P_147,W_2,2026-03-05,Storm,0
SH_2287,P_74,W_2,2026-01-21,Rain,0
SH_2288,P_191,W_3,2026-01-01,Clear,0
SH_2289,P_147,W_1,2026-02-04,Rain,0
SH_2290,P_109,W_2,2026-01-20,Clear,1
SH_2291,P_121,W_2,2026-01-29,Clear,0
SH_2292,P_131,W_5,2026-03-11,Storm,0
SH_2293,P_160,W_6,2026-03-14,Rain,1
SH_2294,P_61,W_6,2026-03-20,Storm,1
SH_2295,P_152,W_2,2026-01-01,Storm,0
SH_2296,P_171,W_1,2026-02-24,Storm,0
SH_2297,P_166,W_6,2026-03-12,Snow,0
SH_2298,P_113,W_5,2026-03-02,Clear,0
SH_2299,P_21,W_1,2026-01-09,Storm,0
SH_2300,P_130,W_3,2026-02-13,Clear,0
SH_2301,P_146,W_7,2026-01-20,Snow,0
SH_2302,P_24,W_9,2026-02-10,Rain,0
SH_2303,P_165,W_6,2026-01-05,Snow,1
SH_2304,P_25,W_5,2026-03-24,Clear,0
SH_2305,P_137,W_2,2026-03-01,Storm,0
SH_2306,P_5,W_6,2026-01-08,Storm,1
SH_2307,P_149,W_8,2026-03-18,Clear,0
SH_2308,P_53,W_1,2026-03-16,Rain,0
SH_2309,P_177,W_2,2026-02-13,Clear,0
SH_2310,P_80,W_1,2026-02-28,Clear,1
SH_2311,P_52,W_2,2026-01-31,Clear,0
SH_2312,P_192,W_0,2026-03-22,Clear,0
SH_2313,P_129,W_4,2026-01-08,Snow,0
SH_2314,P_43,W_6,2026-01-08,Clear,0
SH_2315,P_11,W_8,2026-01-12,Snow,0
SH_2316,P_113,W_2,2026-03-10,Storm,0
SH_2317,P_133,W_5,2026-01-07,Rain,0
SH_2318,P_169,W_0,2026-02-17,Rain,1
SH_2319,P_36,W_4,2026-02-06,Rain,0
SH_2320,P_154,W_8,2026-03-22,Rain,0
SH_2321,P_71,W_2,2026-01-20,Storm,1
SH_2322,P_65,W_4,2026-01-22,Storm,0
SH_2323,P_41,W_6,2026-01-27,Storm,1
SH_2324,P_65,W_6,2026-03-08,Rain,0
SH_2325,P_18,W_4,2026-02-28,Rain,0
SH_2326,P_144,W_8,2026-03-03,Rain,0
SH_2327,P_39,W_5,2026-01-27,Storm,1
SH_2328,P_154,W_3,2026-01-23,Clear,1
SH_2329,P_136,W_1,2026-01-07,Storm,1
SH_2330,P_163,W_1,2026-01-17,Snow,0
SH_2331,P_199,W_4,2026-03-06,Rain,0
SH_2332,P_57,W_4,2026-02-18,Clear,1
SH_2333,P_56,W_6,2026-01-13,Clear,0
SH_2334,P_31,W_2,2026-01-14,Snow,0
SH_2335,P_125,W_1,2026-02-08,Snow,0
SH_2336,P_72,W_8,2026-02-03,Snow,0
SH_2337,P_12,W_2,2026-02-14,Snow,0
SH_2338,P_99,W_2,2026-03-22,Snow,0
SH_2339,P_173,W_8,2026-01-18,Storm,0
SH_2340,P_32,W_4,2026-01-26,Clear,0
SH_2341,P_182,W_2,2026-01-22,Rain,1
SH_2342,P_145,W_4,2026-01-10,Clear,0
SH_2343,P_163,W_5,2026-01-14,Rain,0
SH_2344,P_107,W_7,2026-02-26,Rain,0
SH_2345,P_90,W_7,2026-03-10,Snow,1
SH_2346,P_109,W_8,2026-02-27,Rain,0
SH_2347,P_22,W_4,2026-01-04,Storm,0
SH_2348,P_23,W_1,2026-03-11,Clear,0
SH_2349,P_23,W_2,2026-01-28,Clear,1
SH_2350,P_73,W_8,2026-01-08,Storm,0
SH_2351,P_2,W_6,2026-01-21,Rain,0
SH_2352,P_131,W_8,2026-01-30,Clear,0
SH_2353,P_157,W_3,2026-02-12,Clear,0
SH_2354,P_179,W_8,2026-02-26,Snow,1
SH_2355,P_189,W_8,2026-01-22,Clear,0
SH_2356,P_43,W_8,2026-03-24,Rain,0
SH_2357,P_93,W_2,2026-01-03,Snow,0
SH_2358,P_108,W_7,2026-02-03,Storm,1
SH_2359,P_28,W_5,2026-02-07,Rain,0
SH_2360,P_196,W_1,2026-03-04,Snow,1
SH_2361,P_75,W_4,2026-01-21,Rain,1
SH_2362,P_161,W_9,2026-02-08,Storm,1
SH_2363,P_78,W_8,2026-03-08,Clear,0
SH_2364,P_158,W_7,2026-01-12,Clear,0
SH_2365,P_157,W_7,2026-01-01,Snow,1
SH_2366,P_27,W_0,2026-03-10,Snow,0
SH_2367,P_47,W_6,2026-03-23,Snow,1
SH_2368,P_110,W_7,2026-01-11,Rain,1
SH_2369,P_131,W_2,2026-03-10,Storm,1
SH_2370,P_124,W_0,2026-01-31,Rain,0
SH_2371,P_64,W_3,2026-02-22,Storm,1
SH_2372,P_76,W_5,2026-02-23,Storm,0
SH_2373,P_137,W_4,2026-02-18,Clear,0
SH_2374,P_168,W_7,2026-01-22,Rain,1
SH_2375,P_191,W_6,2026-03-09,Clear,0
SH_2376,P_181,W_3,2026-01-02,Clear,0
SH_2377,P_10,W_2,2026-01-06,Storm,0
SH_2378,P_84,W_0,2026-03-16,Rain,0
SH_2379,P_122,W_4,2026-02-06,Clear,0
SH_2380,P_140,W_7,2026-01-11,Rain,0
SH_2381,P_195,W_6,2026-03-17,Storm,1
SH_2382,P_27,W_0,2026-03-10,Rain,0
SH_2383,P_128,W_0,2026-01-28,Rain,1
SH_2384,P_87,W_6,2026-01-04,Clear,0
SH_2385,P_74,W_4,2026-02-08,Storm,1
SH_2386,P_109,W_3,2026-01-14,Rain,0
SH_2387,P_47,W_3,2026-02-17,Snow,0
SH_2388,P_67,W_3,2026-03-10,Storm,1
SH_2389,P_180,W_1,2026-02-02,Rain,0
SH_2390,P_151,W_2,2026-01-03,Rain,0
SH_2391,P_102,W_0,2026-02-26,Snow,0
SH_2392,P_37,W_6,2026-01-15,Clear,0
SH_2393,P_23,W_0,2026-01-18,Storm,0
SH_2394,P_78,W_3,2026-01-16,Rain,0
SH_2395,P_122,W_0,2026-01-24,Storm,0
SH_2396,P_77,W_1,2026-03-15,Snow,1
SH_2397,P_89,W_6,2026-01-03,Rain,0
SH_2398,P_12,W_2,2026-02-21,Clear,1
SH_2399,P_169,W_5,2026-01-21,Rain,1
SH_2400,P_71,W_9,2026-01-25,Clear,0
SH_2401,P_64,W_7,2026-02-04,Snow,1
SH_2402,P_28,W_1,2026-02-15,Clear,0
SH_2403,P_197,W_2,2026-01-06,Snow,1
SH_2404,P_92,W_9,2026-01-24,Snow,1
SH_2405,P_70,W_3,2026-01-12,Storm,1
SH_2406,P_27,W_2,2026-01-17,Clear,1
SH_2407,P_167,W_3,2026-03-15,Rain,0
SH_2408,P_25,W_1,2026-02-13,Snow,1
SH_2409,P_121,W_3,2026-02-22,Rain,1
SH_2410,P_49,W_6,2026-03-08,Snow,0
SH_2411,P_194,W_8,2026-03-07,Snow,0
SH_2412,P_114,W_1,2026-03-24,Storm,1
SH_2413,P_107,W_8,2026-03-06,Clear,1
SH_2414,P_70,W_2,2026-01-30,Snow,1
SH_2415,P_144,W_0,2026-02-15,Rain,0
SH_2416,P_101,W_7,2026-02-10,Clear,1
SH_2417,P_192,W_8,2026-03-17,Storm,1
SH_2418,P_99,W_6,2026-02-11,Snow,1
SH_2419,P_0,W_2,2026-02-02,Rain,0
SH_2420,P_2,W_8,2026-01-15,Storm,1
SH_2421,P_184,W_8,2026-01-27,Snow,1
SH_2422,P_56,W_4,2026-01-19,Snow,0
SH_2423,P_43,W_3,2026-03-16,Clear,0
SH_2424,P_74,W_0,2026-03-06,Rain,0
SH_2425,P_71,W_2,2026-01-05,Snow,0
SH_2426,P_13,W_3,2026-03-24,Rain,0
SH_2427,P_0,W_5,2026-02-13,Snow,1
SH_2428,P_180,W_8,2026-03-05,Snow,0
SH_2429,P_104,W_9,2026-03-24,Snow,1
SH_2430,P_14,W_0,2026-03-22,Snow,1
SH_2431,P_71,W_2,2026-01-09,Snow,0
SH_2432,P_137,W_9,2026-02-24,Clear,0
SH_2433,P_176,W_6,2026-01-23,Snow,0
SH_2434,P_162,W_9,2026-03-09,Rain,0
SH_2435,P_56,W_5,2026-03-18,Snow,1
SH_2436,P_161,W_6,2026-01-05,Rain,0
SH_2437,P_186,W_6,2026-03-24,Snow,1
SH_2438,P_122,W_1,2026-01-19,Storm,1
SH_2439,P_47,W_2,2026-03-12,Rain,0
SH_2440,P_186,W_2,2026-03-08,Snow,1
SH_2441,P_41,W_2,2026-01-30,Storm,0
SH_2442,P_48,W_1,2026-03-11,Rain,1
SH_2443,P_62,W_7,2026-03-12,Storm,1
SH_2444,P_134,W_2,2026-01-15,Clear,0
SH_2445,P_96,W_6,2026-02-19,Clear,1
SH_2446,P_3,W_0,2026-03-08,Rain,1
SH_2447,P_21,W_4,2026-02-27,Rain,0
SH_2448,P_153,W_0,2026-03-17,Clear,0
SH_2449,P_27,W_8,2026-01-03,Snow,0
SH_2450,P_21,W_3,2026-02-28,Rain,0
SH_2451,P_144,W_7,2026-03-20,Rain,0
SH_2452,P_122,W_2,2026-02-16,Rain,1
SH_2453,P_177,W_4,2026-02-16,Clear,1
SH_2454,P_11,W_1,2026-01-16,Snow,1
SH_2455,P_106,W_2,2026-03-24,Clear,0
SH_2456,P_6,W_3,2026-03-15,Storm,1
SH_2457,P_90,W_4,2026-02-10,Rain,0
SH_2458,P_175,W_6,2026-01-26,Clear,0
SH_2459,P_28,W_3,2026-02-10,Clear,0
SH_2460,P_72,W_5,2026-01-08,Clear,0
SH_2461,P_30,W_5,2026-01-20,Clear,0
SH_2462,P_154,W_2,2026-01-19,Rain,0
SH_2463,P_85,W_9,2026-02-13,Rain,0
SH_2464,P_38,W_4,2026-01-01,Snow,1
SH_2465,P_26,W_4,2026-03-18,Storm,0
SH_2466,P_67,W_1,2026-01-17,Clear,0
SH_2467,P_38,W_2,2026-01-11,Snow,1
SH_2468,P_114,W_7,2026-03-01,Clear,1
SH_2469,P_109,W_4,2026-03-18,Rain,1
SH_2470,P_32,W_2,2026-03-12,Storm,1
SH_2471,P_126,W_6,2026-01-27,Storm,0
SH_2472,P_105,W_9,2026-01-02,Snow,1
SH_2473,P_167,W_3,2026-02-18,Storm,1
SH_2474,P_127,W_8,2026-03-18,Storm,0
SH_2475,P_58,W_6,2026-03-06,Clear,0
SH_2476,P_107,W_8,2026-03-12,Rain,0
SH_2477,P_60,W_5,2026-03-13,Clear,0
SH_2478,P_4,W_5,2026-03-21,Storm,0
SH_2479,P_28,W_0,2026-02-01,Snow,1
SH_2480,P_199,W_2,2026-03-20,Snow,0
SH_2481,P_141,W_6,2026-02-02,Rain,1
SH_2482,P_57,W_0,2026-01-09,Rain,0
SH_2483,P_178,W_2,2026-01-26,Storm,0
SH_2484,P_178,W_6,2026-01-12,Snow,1
SH_2485,P_27,W_9,2026-01-14,Clear,0
SH_2486,P_152,W_2,2026-03-20,Clear,0
SH_2487,P_36,W_1,2026-03-07,Rain,1
SH_2488,P_145,W_6,2026-03-21,Rain,0
SH_2489,P_120,W_2,2026-02-23,Snow,1
SH_2490,P_184,W_5,2026-01-15,Storm,0
SH_2491,P_177,W_0,2026-03-22,Snow,1
SH_2492,P_15,W_0,2026-02-27,Rain,0
SH_2493,P_2,W_6,2026-03-19,Storm,0
SH_2494,P_116,W_8,2026-03-07,Snow,0
SH_2495,P_128,W_4,2026-01-19,Rain,0
SH_2496,P_40,W_4,2026-02-18,Clear,0
SH_2497,P_32,W_3,2026-01-15,Storm,0
SH_2498,P_56,W_6,2026-01-26,Rain,0
SH_2499,P_143,W_9,2026-02-27,Clear,0
SH_2500,P_119,W_7,2026-01-11,Snow,0
SH_2501,P_103,W_6,2026-03-02,Rain,1
SH_2502,P_95,W_6,2026-03-20,Rain,1
SH_2503,P_26,W_1,2026-03-20,Snow,0
SH_2504,P_85,W_0,2026-02-02,Rain,0
SH_2505,P_138,W_1,2026-03-24,Clear,1
SH_2506,P_2,W_4,2026-03-22,Rain,0
SH_2507,P_163,W_0,2026-01-03,Rain,0
SH_2508,P_145,W_9,2026-02-19,Clear,0
SH_2509,P_123,W_0,2026-03-18,Clear,0
SH_2510,P_79,W_0,2026-03-22,Snow,0
SH_2511,P_101,W_8,2026-01-19,Rain,0
SH_2512,P_100,W_5,2026-02-16,Rain,0
SH_2513,P_24,W_5,2026-03-19,Storm,0
SH_2514,P_128,W_1,2026-01-12,Rain,1
SH_2515,P_97,W_7,2026-03-03,Clear,0
SH_2516,P_38,W_7,2026-01-20,Clear,0
SH_2517,P_23,W_3,2026-03-23,Rain,0
SH_2518,P_167,W_2,2026-01-14,Rain,0
SH_2519,P_128,W_8,2026-03-15,Snow,0
SH_2520,P_33,W_5,2026-01-08,Snow,1
SH_2521,P_110,W_0,2026-02-28,Storm,1
SH_2522,P_156,W_9,2026-02-23,Clear,0
SH_2523,P_145,W_7,2026-03-15,Clear,0
SH_2524,P_36,W_4,2026-02-07,Clear,0
SH_2525,P_116,W_5,2026-01-23,Rain,0
SH_2526,P_41,W_1,2026-01-21,Snow,0
SH_2527,P_90,W_1,2026-01-06,Clear,1
SH_2528,P_197,W_7,2026-01-22,Snow,0
SH_2529,P_65,W_7,2026-01-09,Rain,0
SH_2530,P_145,W_7,2026-01-01,Clear,0
SH_2531,P_73,W_6,2026-02-02,Storm,0
SH_2532,P_174,W_2,2026-03-02,Storm,1
SH_2533,P_159,W_5,2026-03-22,Snow,1
SH_2534,P_105,W_8,2026-03-15,Storm,1
SH_2535,P_174,W_0,2026-02-10,Clear,0
SH_2536,P_62,W_8,2026-02-01,Clear,0
SH_2537,P_26,W_4,2026-02-15,Storm,1
SH_2538,P_102,W_1,2026-01-09,Rain,0
SH_2539,P_118,W_1,2026-02-09,Snow,1
SH_2540,P_164,W_8,2026-03-13,Storm,1
SH_2541,P_46,W_1,2026-02-24,Storm,0
SH_2542,P_51,W_6,2026-02-27,Snow,1
SH_2543,P_87,W_9,2026-01-14,Storm,1
SH_2544,P_189,W_7,2026-01-07,Clear,1
SH_2545,P_9,W_8,2026-03-12,Rain,0
SH_2546,P_37,W_3,2026-01-25,Snow,0
SH_2547,P_153,W_6,2026-01-27,Clear,0
SH_2548,P_92,W_6,2026-03-20,Storm,1
SH_2549,P_54,W_0,2026-01-07,Storm,1
SH_2550,P_162,W_2,2026-01-15,Clear,1
SH_2551,P_70,W_6,2026-02-01,Clear,0
SH_2552,P_182,W_7,2026-03-02,Storm,1
SH_2553,P_171,W_4,2026-02-15,Rain,0
SH_2554,P_23,W_6,2026-03-16,Snow,0
SH_2555,P_76,W_2,2026-01-08,Rain,0
SH_2556,P_107,W_7,2026-02-19,Storm,1
SH_2557,P_41,W_6,2026-02-20,Snow,0
SH_2558,P_146,W_6,2026-02-10,Clear,0
SH_2559,P_152,W_3,2026-01-03,Clear,0
SH_2560,P_148,W_9,2026-03-20,Rain,0
SH_2561,P_187,W_5,2026-01-14,Clear,0
SH_2562,P_117,W_2,2026-03-15,Storm,0
SH_2563,P_29,W_6,2026-01-14,Snow,0
SH_2564,P_0,W_7,2026-01-09,Rain,0
SH_2565,P_163,W_9,2026-01-18,Clear,1
SH_2566,P_190,W_3,2026-01-16,Storm,0
SH_2567,P_198,W_2,2026-02-27,Storm,1
SH_2568,P_53,W_3,2026-03-01,Clear,0
SH_2569,P_93,W_0,2026-03-02,Snow,0
SH_2570,P_128,W_1,2026-01-23,Storm,0
SH_2571,P_116,W_6,2026-01-24,Storm,1
SH_2572,P_138,W_6,2026-01-20,Snow,1
SH_2573,P_45,W_7,2026-01-05,Storm,1
SH_2574,P_141,W_9,2026-02-17,Rain,0
SH_2575,P_97,W_4,2026-03-11,Storm,0
SH_2576,P_179,W_9,2026-01-13,Clear,0
SH_2577,P_26,W_1,2026-01-30,Clear,0
SH_2578,P_105,W_1,2026-02-05,Storm,0
SH_2579,P_159,W_8,2026-01-25,Clear,0
SH_2580,P_128,W_9,2026-02-24,Clear,0
SH_2581,P_107,W_3,2026-02-19,Rain,0
SH_2582,P_141,W_6,2026-01-17,Clear,1
SH_2583,P_120,W_1,2026-01-03,Snow,0
SH_2584,P_118,W_6,2026-01-15,Storm,1
SH_2585,P_95,W_3,2026-01-25,Snow,1
SH_2586,P_168,W_4,2026-01-07,Snow,0
SH_2587,P_106,W_3,2026-03-12,Clear,0
SH_2588,P_106,W_0,2026-01-26,Clear,1
SH_2589,P_95,W_8,2026-02-02,Snow,1
SH_2590,P_146,W_6,2026-02-10,Rain,0
SH_2591,P_100,W_3,2026-02-24,Storm,0
SH_2592,P_147,W_6,2026-01-08,Rain,0
SH_2593,P_99,W_2,2026-02-15,Storm,0
SH_2594,P_132,W_2,2026-01-16,Storm,1
SH_2595,P_181,W_2,2026-03-15,Clear,0
SH_2596,P_100,W_4,2026-01-31,Rain,0
SH_2597,P_52,W_1,2026-02-06,Clear,1
SH_2598,P_2,W_9,2026-01-22,Rain,1
SH_2599,P_181,W_8,2026-02-08,Clear,0
SH_2600,P_6,W_2,2026-01-19,Storm,0
SH_2601,P_199,W_5,2026-01-23,Rain,0
SH_2602,P_56,W_4,2026-01-06,Rain,0
SH_2603,P_62,W_6,2026-03-04,Snow,0
SH_2604,P_70,W_1,2026-02-25,Rain,0
SH_2605,P_163,W_9,2026-01-08,Clear,0
SH_2606,P_152,W_1,2026-01-29,Clear,0
SH_2607,P_67,W_2,2026-02-14,Clear,1
SH_2608,P_92,W_3,2026-03-22,Storm,1
SH_2609,P_5,W_6,2026-02-18,Clear,0
SH_2610,P_160,W_1,2026-02-15,Rain,0
SH_2611,P_96,W_5,2026-03-11,Storm,0
SH_2612,P_46,W_4,2026-03-09,Clear,0
SH_2613,P_168,W_9,2026-02-04,Clear,1
SH_2614,P_87,W_5,2026-02-14,Storm,0
SH_2615,P_153,W_8,2026-03-13,Clear,0
SH_2616,P_189,W_4,2026-02-09,Clear,1
SH_2617,P_7,W_8,2026-03-15,Clear,0
SH_2618,P_194,W_2,2026-02-09,Rain,0
SH_2619,P_29,W_3,2026-01-07,Clear,0
